id,title,duration,track_number,album_id,featured_artists
1718,Quincy Jones Phỏng vấn #6,,,album_114,
1719,Bản cao cấp (Đĩa 2),,,album_87,
1720,*Trevor Horn,,,album_112,
1721,"Dr. Luke, Max Martin, Benny Blanco",,,album_94,
1722,"* ""Stay the Night"" sử dụng nhạc mẫu ""Betcha by Golly Wow!"" của Ramsey Lewis và ""Who's in the House"" của The 45 King",,,album_100,
1723,"Mika, Greg Wells",,,album_127,
1724,Quincy Jones,,,album_114,
1725,*Katy Perry,,,album_94,
1726,"Truy cập November 4, 2012.{{Chú thích we",,,album_98,
1727,Evigan,,,album_89,
1728,What Have You Done for Me Lately,,,album_68,
1729,"* Bản cao cấp quốc tế bao gồm ba bản nhạc bổ sung: ""Mine"" (bản tại Mỹ), ""Back to December"" (bản tại Mỹ), and ""The Story of Us"" (bản tại Mỹ)",,,album_87,
1730,Silhouette,,,album_109,
1731,Till I Collapse,,,album_101,
1732,* Penelope Magnet,,,album_42,
1733,*Alex Papaconstantinou,,,album_83,
1734,*Blackout Movement}},,,album_83,
1735,* Magnet }},,,album_42,
1736,Hold My Heart,,,album_48,
1737,"# ""Unbreakable"" ()",6:26,,album_111,
1738,Def Club Mix,,,album_112,
1739,Go Dreaming,,,album_37,
1740,* Julia Michaels,,,album_89,
1741,&nbsp;– Phiên bản quốc tế (Đĩa 1)}}{{chú thích web,,,album_68,
1742,Kenoe,,,album_83,
1743,html|website=all Business|ngày truy cập=19 tháng 10,,,album_98,
1744,Người phối,,,album_16,
1745,"RedOne, Lady Gaga",,,album_104,
1746,"Perry, Gottwald, Martin, Levin, McKee, Calvin Broadus",,,album_94,
1747,*The Monsters and the Strangerz,,,album_89,
1748,:22,1:05,,album_81,
1749,length1 =,4:01,,album_74,
1750,hợp tácMan,,,album_83,Beenie
1751,"Lady Gaga, RedOne, Garibay, DJ White Shadow",,,album_16,
1752,Vigilante Shit,,,album_62,
1753,Dementia,,,album_109,
1754,Who Says,,,album_89,
1755,Like I Do,,,album_52,
1756,*Steve Hammond }},,,album_89,
1757,Haunted,,,album_87,
1758,htm |title=ARIA Charts - End Of Year Charts - Top 1,,,album_106,
1759,*Fauntleroy II,,,album_81,
1760,Let's Runaway,,,album_37,
1761,length11 = {{duration,,,album_74,
1762,Like a Virgin,,,album_54,
1763,thu trực tiếp tại Ocean Studios,,,album_48,
1764,The Best Things in Life Are Free,,,album_68,
1765,*The Y's,,,album_81,
1766,Break Up Every Night,,,album_30,
1767,"*Larry ""Rock"" Campbell",,,album_74,
1768,"# ""Kill This Love""",,6.0,album_125,
1769,Heaven on Earth,,,album_14,
1770,*Lennox,,,album_14,
1771,"# ""Falsas Esperanzas"" (False Hopes) –",2:57,,album_61,
1772,*Whitney Houston (1985),,,album_98,
1773,– Phiên bản kỷ niệm 15 năm (bản nhạc bổ sung)}}{{chú thích web,,,album_73,
1774,Đạo diễn,,,album_25,
1775,Stupid Love,,,album_22,
1776,&nbsp;– Phiên bản tại Châu Á{{chú thích ghi chú album,,,album_74,
1777,Vitaclub Warehouse mix,,,album_22,
1778,Breathe on Me,,,album_42,
1779,Bản bổ sung trên cửa hàng iTunes,,,album_37,
1780,Starsmith Remix,,,album_104,
1781,Faith *Phát hành: 1988 *Hãng đĩa: Sony BMG *Định dạng: VHS,,,album_97,
1782,Tidal Wave,,,album_70,
1783,Umbrella Beach,,,album_70,
1784,url=https://www.instagram.com/p/CAx8YGyJkAw/,,,album_22,
1785,*Eric Foster White,,,album_74,
1786,The Legendary Traxster,,,album_100,
1787,*Scott Cutler,,,album_73,
1788,Oh Santa!,,,album_60,
1789,"Lady Gaga, Jeppe Laursen",,,album_16,
1790,đổi ...Baby One More Time,,,album_10,
1791,url = http://www.amazon.co.uk/gp/product/B00BGFWV50/ref=sr_1_album_3_rd?ie=UTF8&child=B00BGFX5IW&qid=1377419507&sr=1-3,,,album_37,
1792,"Lady Gaga, Garibay, DJ White Shadow, Cheche Alara",,,album_16,
1793,Đại sứ truyền cảm hứng,,,album_64,
1794,*Adrian Belew,,,album_128,
1795,hợp tácHoppus,,,album_109,Mark
1796,*Keri Hilson,,,album_14,
1797,*Cirkut,,,album_83,
1798,*A.C,,,album_89,
1799,"sản xuất: Madonna, Bray",,,album_54,
1800,"Michael Jackson, Teddy Riley",,,album_39,
1801,v=onepage&q&f=false | title = Badu Heads Soul Train,,,album_98,
1802,"* ""Understand"" chứa đoạn nhạc mẫu ""Nearer to You"" của Betty Harris",,,album_11,
1803,Right by My Side,,,album_83,
1804,Ross Golan,,,album_83,
1805,"# ""1 Year""",,,album_26,
1806,phối lại mở rộng,,,album_117,
1807,*Jimmy Van Heusen,,,album_129,
1808,2007}},,,album_98,
1809,"Michael Jackson, will.i.am",,,album_114,
1810,Paul Oakenfold Remix,,,album_14,
1811,*Jason Blume,,,album_74,
1812,*Blume,,,album_74,
1813,*Carter,,,album_83,
1814,Radar,,,album_14,
1815,The Day Before the Day,,,album_85,
1816,Quincy Jones Phỏng vấn #5,,,album_114,
1817,Jimmy Jam,,,album_112,
1818,* Armato,,,album_89,
1819,*Ian Green,,,album_14,
1820,Shoo-Bee-Doo,,,album_54,
1821,What U See (Is What U Get),,,album_74,
1822,Act 5,,,album_125,
1823,hậu trường,,,album_25,
1824,m=4,,,album_74,
1825,*Brian Kennedy,,,album_81,
1826,hợp tácLorenz,,,album_128,Trey
1827,The Lady in My Life,,,album_114,
1828,*Afanasieff,,,album_129,
1829,Stupid in Love,,,album_81,
1830,Brain Damage / Just Don't Give a Fuck,,,album_101,
1831,*I Look to You (2009),,,album_98,
1832,"Babyface, Dixon(Drum Prog. & Voc. Prod. The Rascals)",,,album_127,
1833,"# ""Lovesick Girls""",,5.0,album_125,
1834,I'm Still Breathing,,,album_73,
1835,— Video bổ sung trên [[iTunes Store,,,album_81,
1836,"shtml |ngày lưu trữ=February 28, 2005}} trong",,,album_98,
1837,"* ""Toxic"" chứa nhạc mẫu của ""Tere Mere Beech Mein"" bởi Lata Mangeshkar và S. P. Balasubrahmanyam từ bộ phim năm 1981 Ek Duuje Ke Liye",,,album_42,
1838,*Nigel Talley,,,album_14,
1839,*C. Grossett}},,,album_83,
1840,*James Horner,,,album_129,
1841,DJ Laszlo Club Remix,,,album_89,
1842,"# ""Stranger in Moscow"" ()",5:45,,album_111,
1843,Bump Heads,,,album_101,
1844,m=2,,,album_74,
1845,*Ezekiel Lewis,,,album_14,
1846,hợp tác (chưa từng phát hành trước đó,,,album_128,JD
1847,Monte Moir,,,album_68,
1848,"# ""State of Shock"" (w/Mick Jagger) ()",4:30,,album_111,
1849,"Lady Gaga, Martin Kierszenbaum",,,album_104,
1850,*Alexander Castillo Vasquez,,,album_89,
1851,"# ""Mi Reflejo"" (Reflection) –",3:37,,album_61,
1852,Someday,,,album_128,
1853,"# ""Una Mujer"" (What a Girl Wants) –",3:14,,album_61,
1854,Samuels,,,album_127,
1855,Bimbo Jones Radio Edit,,,album_68,
1856,cfm|title=Whitney Houston Album Due Out Sept. 1; 'A,,,album_98,
1857,*Thompson,,,album_117,
1858,"# ""The Way You Make Me Feel"" ()",4:58,,album_111,
1859,Angel (The Prelude),,,album_58,
1860,Basket Case,,,album_48,
1861,Thập niên 1980|Bản thu âm của năm]]. Album đầu tay,,,album_98,
1862,55%,,,album_58,
1863,*}}}} nghĩa là người phối lại,,,album_14,
1864,*Aubrey Graham,,,album_83,
1865,"# ""We Are Here to Change the World"" (from Captain EO) ()*",2:53,,album_111,
1866,"# ""Man in the Mirror"" ()",5:19,,album_111,
1867,com/video/play.jhtml?artist=1078&vid=218612,,,album_97,
1868,"M. Carey, J. Dupri, M. Seal",,,album_128,
1869,Baby I,,,album_127,
1870,Quá trình thực hiện video Candyman,,,album_11,
1871,bản dance phối lại mở rộng,,,album_54,
1872,"# ""She's Out of My Life"" ()",3:38,,album_111,
1873,Going Away to College,,,album_115,
1874,"#""My Prerogative"" (Radio edit) –",5:35,,album_66,
1875,Dreamers,,,album_52,
1876,Friscia and Lamboy Radio Mix,,,album_58,
1877,|Bimbo Jones}},,,album_73,
1878,The One,,,album_30,
1879,"* ""Back in the Day"" chứa đoạn nhạc mẫu ""Charley"" của Don Costa Orchestra, và ""Troglodyte"" của The Jimmy Castor Bunch",,,album_11,
1880,"Grande, Samuels, Burgos, Jahmaal Noel Fyffe, Parker Ighile, Anisa Moghaddam, Moses Samuels",,,album_127,
1881,MNEK,,,album_52,
1882,Martin,,,album_129,
1883,Nghệ sĩ thắng nhiều giải thưởng trong một năm nhất|,,,album_98,
1884,htm|title=Gli album più venduti del 2000|publisher=,,,album_106,
1885,Beautiful Sinner,,,album_83,
1886,Vision of Love,,,album_128,
1887,I Don't Need It Anymore,,,album_52,
1888,Ribbon,,,album_58,
1889,Phần 7,,,album_118,
1890,*Rob Knox,,,album_81,
1891,Dental Care,,,album_70,
1892,Speak Now,,,album_87,
1893,com/video/play.jhtml?artist=1078&vid=223777,,,album_97,
1894,Interlude – Speaker Phone,,,album_112,
1895,* Matthew Thiessen}},,,album_73,
1896,"Rollo, Dido, Sister Bliss",,,album_37,
1897,* Rotem,,,album_14,
1898,Billie Jean 2008,,,album_114,
1899,*Wanya Morris,,,album_128,
1900,Heavy Metal Lover,,,album_16,
1901,Phỏng vấn Mariah Carey,,,album_60,
1902,Earth Song (Hani's Club Experience),,,album_39,
1903,* Child,,,album_73,
1904,Brave New Girl,,,album_42,
1905,bao gồm bản nhạc ẩn,,,album_112,
1906,"# ""Playing with Fire""",,,album_125,
1907,Dr. Luke & Benny Blanco remix,,,album_73,
1908,Honey,,,album_128,
1909,Hair,,,album_16,
1910,bản ẩn danh,,,album_53,
1911,* Yacoub,,,album_83,
1912,"Peter Ham]], [[Tom Evans (nhạc sĩ)",,,album_128,
1913,My Heart Will Go On,,,album_129,
1914,*Jay Jenkins}},,,album_81,
1915,Love Will Never Do (Without You),,,album_68,
1916,Masters at Work Thunder Mix,,,album_112,
1917,*Rob Ghost,,,album_89,
1918,hậu trường video âm nhạc;Grande,,,album_22,Ariana
1919,* David Stewart}},,,album_73,
1920,Joe Pytka,,,album_114,
1921,"jpg|trái|nhỏ|201x201px|Khách sạn Beverly Hilton, nơ",,,album_98,
1922,Languishing (The Interlude),,,album_58,
1923,Let's Wait Awhile,,,album_68,
1924,"shtml |archive-date=January 16, 2013}}{{",,,album_98,
1925,Bluebird,,,album_48,
1926,Walden,,,album_128,
1927,"* ""On Our Way"" chứa đoạn nhạc mẫu ""Sentimentale"" của Claude Bolling",,,album_11,
1928,Act 1,,,album_125,
1929,"Deewaan Remix) (hợp tácWedis, Lush and Young Thoro",,,album_104,Ashking
1930,[[Peter Brown (ca sĩ),,,album_54,
1931,Beautiful,,,album_11,
1932,Fire Burns,,,album_83,
1933,"Perry, Greg Wells, Stewart",,,album_94,
1934,"# ""Off the Wall"" ()",4:06,,album_111,
1935,Born This Way,,,album_16,
1936,*Marilyn McLeod,,,album_112,
1937,Say Goodbye Hollywood,,,album_101,
1938,Thánh ca mừng Năm mới,,,album_60,
1939,*Makeba Riddick,,,album_81,
1940,Jack D. Elliot Radio Mix,,,album_74,
1941,* Harry,,,album_42,
1942,hợp tácJeezy,,,album_81,Young
1943,– Bản tại Nhật Bản (bản nhạc bổ sung)}}{{chú thích web,,,album_100,
1944,"The Rascals, Babyface, Dixon(Co. Production Slikk Music)",,,album_127,
1945,Snow on the Beach,,,album_62,
1946,Nếu cô ấy ít có ảnh hưởng hơn họ trong những năm sa,,,album_98,
1947,Searching for Maria,,,album_52,
1948,Jim Steinman,,,album_129,
1949,"James Harris III, Terry Lewis, Michael Jackson, Janet Jackson",,,album_39,
1950,Fingerprints,,,album_73,
1951,"# ""El Beso Del Final"" (The Final Kiss) –",4:41,,album_61,
1952,Jimmy Jimmy,,,album_117,
1953,Kwamé,,,album_11,
1954,*Beckley }},,,album_89,
1955,* Christy,,,album_42,
1956,*Mick Jagger,,,album_74,
1957,Quiet Times,,,album_85,
1958,"Carey, Afanasieff",,,album_60,
1959,*Peter Warner,,,album_128,
1960,Scream,,,album_68,
1961,&ndash; Phiên bản tại Nhật Bản (bản nhạc bổ sung)}}{{chú thích web,,,album_112,
1962,"Dido Armstrong, Jon Brion, Rollo Armstrong",,,album_85,
1963,Adam's Song,,,album_115,
1964,hợp tácAiko,,,album_30,Jhené
1965,"""Learn to Say No""",,,album_97,Jody Watley
1966,Cold Case Love,,,album_81,
1967,"# ""Dancing Machine"" (single version) ()",2:37,,album_111,
1968,Radio chỉnh sửa Remix,,1982.0,album_114,
1969,"Bareilles, Sam Farrar",,,album_48,
1970,Northern Skies,,,album_85,
1971,"# ""This Place Hotel"" [còn gọi là Heartbreak Hotel] ()",5:44,,album_111,
1972,Club Remix,,1982.0,album_114,
1973,Don't Leave Home,,,album_53,
1974,"# ""I'll Be There"" ()",3:58,,album_111,
1975,html |ngày truy cập=2016-08-29 |tựa đề=Trung Quân á,,,album_64,
1976,Joseph Kahn,,,album_42,
1977,với Brian McKnight,,,album_128,
1978,đổi Tiến hóa,,,album_32,
1979,*Ne-Yo,,,album_81,
1980,Paparazzi,,,album_104,
1981,"Jim Beanz, Timothy Mosley, Michael Busbee",,,album_94,
1982,You Got It All,,,album_74,
1983,* Michelle Bell,,,album_42,
1984,|Morgan Page}},,,album_73,
1985,Scream Louder]] ([[Flyte Tyme Records,,,album_39,
1986,"Knowles, Amanda Ghost, Hugo Chakrabongse, Dave McCracken, Ian Dench",,,album_86,
1987,*Lunt,,,album_74,
1988,"html | access-date= March 17, 2007 | archive-date=",,,album_98,
1989,pdf|title=European Top 100 Albums 2000|work=Music &,,,album_106,
1990,Slimshank Redemption,,,album_101,
1991,What's It Gonna Be?!,,,album_68,
1992,"# ""Blood on the Dance Floor"" ()",4:12,,album_111,
1993,"Michael Jackson, Quincy Jones",,,album_114,
1994,"Stargate, Adam Young",,,album_109,
1995,hợp tácYang Twins,,,album_42,Ying
1996,Anthem,,,album_115,
1997,Eminem: All Access Europe,,,album_101,
1998,Tattooed Heart,,,album_127,
1999,shtml| tiêu đề=The Preacher's Wife Soundtrack Revie,,,album_98,
2000,Glitch,,,album_62,
2001,Enhanced section,,,album_85,
2002,Masochist,,,album_52,
2003,*Sylvester Allen,,,album_112,
2004,"htm|access-date =March 17, 2007}} Ca khúc đầu",,,album_98,
2005,Các bản bổ sung theo phiên bản đặc biệt,,,album_37,
2006,"Knowles, Crawford, Garrett, Angela Beyincé",,,album_86,
2007,*M.S. Eriksen,,,album_89,
2008,"# ""New Woman"" (Lisa solo)",,,album_125,
2009,Grum,,,album_104,
2010,Alphabeat,,,album_104,
2011,Encore,,,album_125,
2012,"# ""IBelongiiu""",,,album_26,
2013,Once Upon Another Time,,,album_72,
2014,jpg|166|Mariah Carey 2 by David Shankbone.jpg|150|H,,,album_98,
2015,với Elton John,,,album_22,
2016,Intro (Back to Basics),,,album_11,
2017,– Bản tiêu chuẩn}}{{chú thích web,,,album_62,
2018,*Frantz,,,album_128,
2019,* Jump Smokers,,,album_89,
2020,"# ""Genio Atrapado"" (Genie in a Bottle) –",3:37,,album_61,
2021,* Terius Nash,,,album_42,
2022,|Karlsson}},,,album_25,
2023,"# ""Jump""",,,album_125,
2024,*Ernest Wilson,,,album_83,
2025,Auld Lang Syne,,,album_60,
2026,The Way,,,album_127,
2027,Everybody,,,album_14,
2028,"# ""Bullshit"" (contains elements of ""Not Like Us"" and ""Zutter"")",,,album_26,
2029,Where Are You Now,,,album_74,
2030,The Saltwater Room,,,album_70,
2031,"# ""We've Had Enough"" ()*",5:45,,album_111,
2032,"* ""More Than Just Friends"" bao gồm đoạn nhạc mẫu ""One More Chance"" / ""Stay with Me (Remix)"", do Sean Combs, Chris Wallace, Rashad Smith, Mark DeBarge và Etterlene Jordan sáng tác",,,album_58,
2033,"html }} Kết quả là, album có sự xuất hiện của",,,album_98,
2034,Piano,,,album_127,
2035,*Hollowell-Dhar,,,album_89,
2036,Young Genius,,,album_100,
2037,Đĩa tặng kèm bản đặc biệt: Dream On,,,album_94,
2038,Paul Hunter,,,album_42,
2039,Dance Mix,,1982.0,album_114,
2040,Treasure,,,album_119,
2041,* Stephen Lee,,,album_42,
2042,*Margulies,,,album_128,
2043,Robots to Mars Remix,,,album_104,
2044,Marry the Night,,,album_16,
2045,* có thêm nhà sản xuất,,,album_52,
2046,*Tuinfort,,,album_83,
2047,Masquerade,,,album_83,
2048,*Giuseppe Cantarelli,,,album_128,
2049,*Safaree Samuels}},,,album_83,
2050,*Allen,,,album_74,
2051,"Knowles, Scheffer, Wayne Wilkins, Love",,,album_86,
2052,Save the Day,,,album_89,
2053,*Jai Marlon,,,album_89,
2054,Dear Diary,,,album_74,
2055,"Michael Jackson, Akon, Giorgio Tuinfort",,,album_114,
2056,"Page C16. Houston được xếp trong top 5 ""Nhà h",,,album_98,
2057,Lost,,,album_37,
2058,"Carey,&nbsp;Jermaine Dupri, Bryan-Michael Cox",,,album_60,
2059,html|tựa đề=Whitney Houston được tìm kiếm nhiều nhấ,,,album_98,
2060,TimbalandPerry,,,album_94,Katy
2061,Nội dung,,,album_101,
2062,*}} nghĩa là sản xuất,,,album_14,
2063,"# ""3am"" (Rosé solo)",,,album_125,
2064,artist=1078|archivedate=ngày 5 tháng 6 năm 2011}}</,,,album_97,
2065,"Walter Afanasieff, Mariah Carey",,,album_60,
2066,com/video/play.jhtml?artist=1078&vid=306677,,,album_97,
2067,Earth Song,,,album_114,
2068,* Brian Kierulf,,,album_42,
2069,[[Tom Kelly (nhạc sĩ),,,album_54,
2070,Money (Fire Island Radio Edit),,,album_39,
2071,"# ""Dirty Diana"" ()",4:41,,album_111,
2072,*Rome Ramirez,,,album_89,
2073,The Edge of Glory,,,album_16,
2074,*T-Minus}},,,album_83,
2075,"Michael Jackson, Dallas Austin",,,album_39,
2076,&nbsp;– Phiên bản quốc tế{{chú thích ghi chú album,,,album_74,
2077,Nigel Dick,,,album_42,
2078,Ca khúc tặng kèm bản ở Mỹ,,,album_94,
2079,"# ""Fall Again"" [Demo] ()*",4:22,,album_111,
2080,"""As""",,,album_97,hợp tác với Mary J. Blige
2081,*Jordan,,,album_128,
2082,*Barbiero,,,album_117,
2083,"Mark Morales]], Rickey Offord, [[Audio Two",,,album_127,
2084,Donald Wilson,,,album_114,
2085,*Burnett,,,album_83,
2086,I've Just Begun (Having My Fun),,,album_42,
2087,html |first= Wendy |last= Geller |publisher= Chart,,,album_98,
2088,* Scott,,,album_74,
2089,"Dr. Luke, Max Martin",,,album_94,
2090,La Isla Bonita,,,album_117,
2091,The Futuristics Remix,,,album_119,
2092,com/video/play.jhtml?artist=1078&vid=218366,,,album_97,
2093,Benitez,,,album_54,
2094,"John Francis Wade, George Frideric Handel",,,album_60,
2095,* Kamaal Fareed,,,album_128,
2096,The Great War,,,album_62,
2097,"#""Just Be Free"" (bản phối tiếng Tây Ban Nha) –",3:41,,album_47,
2098,* Chyna Royal,,,album_42,
2099,"&nbsp;– Phiên bản tại Nhật Bản, Úc, Mexico, châu Á và bản đặc biệt tại Vương quốc Anh{{chú thích ghi chú album",,,album_74,
2100,The Futuristics,,,album_119,
2101,Paul Rosenberg (Skit),,,album_101,
2102,"Mariah Carey, James Poyser",,,album_60,
2103,hợp tácJade,,,album_101,Hailie
2104,Teeth,,,album_104,
2105,more-181197|website=rap-up.com|publisher=Rap-Up.com,,,album_98,
2106,*Michael McGroarty,,,album_14,
2107,Gun Shot,,,album_83,
2108,UK iTunes Store[http://itunes.apple.com/gb/.../teenage-dream.../id384444443 – United Kingdom],,,album_94,
2109,html|title=BTS' Jungkook Just Watched K-Drama 'Twen,,,album_118,
2110,*Stephen Hague,,,album_128,
2111,Notes,,,album_52,
2112,''[[Ladies & Gentlemen: The Best of George Michael (DVD),,,album_97,
2113,*Ryan Marrone,,,album_83,
2114,Baby Be Mine,,,album_114,
2115,Phiên bản của Rollo,,,album_85,
2116,"M. Carey, D. Cole, R. Clivillés",,,album_128,
2117,"Vince Guaraldi, Lee Mendelson",,,album_60,
2118,Đĩa 1,,,album_111,
2119,*Nathan Morris,,,album_128,
2120,Sand in My Shoes,,,album_53,
2121,"Phillips Brooks, Lewis Redner / Katherine Davis, Henry Onorati, Harry Simeone",,,album_60,
2122,S*A*M and Sluggo,,,album_73,
2123,"Stargate, Sandy Vee",,,album_94,
2124,*Michael Hepburn}},,,album_112,
2125,Fantasy,,,album_128,
2126,"Christopher Stewart]], [[The-Dream",,,album_86,
2127,Say You're Sorry,,,album_48,
2128,*Mỹ: Vàng,,,album_97,
2129,Burnin Love,,,album_85,
2130,Jason Nevins,,,album_112,
2131,* Sam Hollander}},,,album_73,
2132,*Jake Schulze,,,album_74,
2133,*Keith Scott,,,album_74,
2134,*Michael Barbiero,,,album_117,
2135,Stimulate,,,album_101,
2136,Chris Lord-Alge,,,album_117,
2137,*Anh: 8× Bạch kim *Úc: 6× Bạch kim{{chú thích web,,,album_97,
2138,*Rickard Göransson,,,album_89,
2139,com/video/play.jhtml?artist=1078&vid=204163,,,album_97,
2140,When I Think of You,,,album_68,
2141,Stars Dance,,,album_89,
2142,"#""This Christmas"" –",4:01,,album_65,
2143,Bad Romance,,,album_104,
2144,If You Can Afford Me,,,album_73,
2145,Jump Smokers Radio Edit,,,album_58,
2146,Lange,,,album_129,
2147,Tranh cãi hát nhép|Tranh cãi hát nhép Star Spangled,,,album_98,
2148,Material Girl,,,album_54,
2149,"# ""Shake a Body"" [Early Demo] ()*",2:09,,album_111,
2150,&nbsp;– Phiên bản cao cấp và tại [[Tập đoàn Target,,,album_119,
2151,"* ""Candyman"" chứa đoạn nhạc mẫu ""Tarzan & Jane Swingin' on a Vine"" từ Run to Cadence with U.S. Marines",,,album_11,
2152,Walmart deluxe version DVD,,,album_89,
2153,''[[Twenty Five (DVD),,,album_97,
2154,Passion Pit Remix) (hợp tác,,,album_104,Beyoncé
2155,P.Y.T. (Pretty Young Thing) 2008,,,album_114,
2156,*Takura Tendayi,,,album_81,
2157,– Phiên bản Tour Bạch kim tại Úc (đĩa kèm theo)}}{{chú thích web,,,album_73,
2158,"The Rascals, Babyface, Dixon(Co. Production Squire)",,,album_127,
2159,"* ""It's a Wrap"" sử dụng lại giai điệu ""I Belong to You"" của The Love Unlimited Orchestra, do Barry White sáng tác",,,album_58,
2160,"Quincy Jones, Michael Jackson (đồng sản xuất)",,,album_114,
2161,với Nelly,,,album_68,
2162,Roman Holiday,,,album_83,
2163,"D. Armstrong, R. Armstrong, Brian Eno",,,album_37,
2164,*Ester Dean,,,album_81,
2165,bản phối lại,,,album_117,
2166,"viết lời: Swift, Martin Johnson",,,album_87,
2167,html|access-date=2015-07-06|archive-date=2012-03-05,,,album_98,
2168,html|accessdate=2015-07-06|archivedate=2012-03-05|a,,,album_98,
2169,Alright,,,album_68,
2170,cùngMiller,,,album_127,Mac
2171,I Want to Know What Love Is,,,album_58,
2172,Gad,,,album_89,
2173,"Lady Gaga, RedOne, Garibay,DJ White Shadow",,,album_16,
2174,Free Xone,,,album_112,
2175,Ewan MacColl,,,album_129,
2176,Hoppus,,,album_115,
2177,Single Ladies (Put a Ring on It),,,album_86,
2178,Haunted (bản mộc),,,album_87,
2179,Don't Believe in Love,,,album_85,
2180,Future Lovers,,,album_25,
2181,Yoü and I,,,album_16,
2182,All the Way,,,album_129,
2183,*Kaskade,,,album_94,
2184,"# ""Beat It"" ()",4:18,,album_111,
2185,BloodPop,,,album_22,
2186,Manhattan Clique long edit,,,album_73,
2187,"* ""We Belong Together"" (Remix) sử dụng nhạc mẫu ""Two Occasions"" của The Deele và ""If You Think You're Lonely Now"" của Bobby Womack",,,album_100,
2188,*Grigg,,,album_83,
2189,"# ""Rock with You"" ()",3:39,,album_111,
2190,The Girl Is Mine 2008,,,album_114,
2191,Hung Up: Quá trình thực hiện Video,,,album_25,
2192,Plastic Doll,,,album_22,
2193,Bob Giraldi,,,album_114,
2194,id=722,,,album_106,
2195,&nbsp;– Phiên bản đặc biệt tại châu Á (VCD tăng cường){{chú thích ghi chú album,,,album_74,
2196,"* ""Free Xone"" sử dụng nhạc mẫu ""Think (About It)"" bởi Lyn Collins, ""Tighten Up"" bởi Archie Bell & the Drells, và ""Joyous"" bởi Pleasure",,,album_112,
2197,George Michael *Phát hành: 5 tháng 11 năm 1990 *Hãng đĩa: Sony BMG *Định dạng: VHS,,,album_97,
2198,"# ""Ode To A Koala Bear"" –",3:45,,album_77,
2199,* White,,,album_74,
2200,*René Elizondo Jr,,,album_112,
2201,Jump Smokers Radio Remix,,,album_89,
2202,"Edmonds, Dixon, Smith",,,album_127,
2203,Mick Jones,,,album_58,
2204,hợp tác cùng Pete Miser,,,album_37,
2205,hợp tácDogg,,,album_94,Snoop
2206,"Mariah Carey, Big Jim, Randy Jackson",,,album_60,
2207,Pearl,,,album_94,
2208,"# ""Will You Be There""",,,album_111,
2209,Main|Main cast]])}},,,album_118,
2210,Sammy Cahn,,,album_129,
2211,"Jim Beanz, Timbaland",,,album_94,
2212,Karma,,,album_62,
2213,Norman & Atalla main mix,,,album_73,
2214,Freestyle #1,,,album_101,
2215,Hole in My Head,,,album_81,
2216,url=http://www.sanity.com.au/products/2187379/Teenage_Dream_2CD_Deluxe_Edition,,,album_94,
2217,*Gunther Mende,,,album_129,
2218,*Justin Timberlake,,,album_81,
2219,"Perry, Eriksen, Hermansen, Dean",,,album_94,
2220,mbr/lista?liid=42&dfom=20000001 |title=Årslista Alb,,,album_106,
2221,"D. Armstrong, Kurstin, R. Armstrong",,,album_37,
2222,*Bob West,,,album_128,
2223,Touch of My Hand,,,album_42,
2224,Te Amo,,,album_81,
2225,Again,,,album_68,
2226,"* Phiên bản Châu Á có ""Be the Man""",,,album_129,
2227,– Phiên bản quốc tế (bản nhạc bổ sung)}}{{chú thích web,,,album_73,
2228,"#""Just Be Free"" –",3:43,,album_47,
2229,"Carey,&nbsp;Shaiman",,,album_60,
2230,Mel & Mus,,,album_83,
2231,Ralphi Rosario remix;Grande,,,album_22,Ariana
2232,"com/200_list.php |archive-date = January 13, 2008}}",,,album_98,
2233,từ Mariah Carey,,,album_128,
2234,*Seal (co.),,,album_128,
2235,End of Night,,,album_37,
2236,DJ Skeet Skeet & Cory Enemy remix,,,album_73,
2237,Big Tank,,,album_11,
2238,*Björn Ulvaeus,,,album_25,
2239,interlude,,,album_52,
2240,Bloodshy & Avant's Chix Remix,,,album_42,
2241,*M.E. Productions}},,,album_83,
2242,All the Way... A Decade of Song,,,album_129,
2243,Nick Saxton,,,album_114,
2244,The Best,,,album_68,
2245,"The Rascals, Babyface, Dixon",,,album_127,
2246,Embers,,,album_109,
2247,*Ahmadzaï,,,album_25,
2248,Stranger in Moscow (Tee's In-House Club Mix),,,album_39,
2249,"moreinfo |title=The Greatest "" Ep. 071 ""50 Greatest",,,album_98,
2250,Day Before We Went to War,,,album_37,
2251,trực tiếp tại giải Video âm nhạc của MTV,,,album_11,
2252,Highway Unicorn (Road to Love),,,album_16,
2253,"Grande, Samuels, Courtney Harrell, Lambert, Olaniyi-Akinpelu, Moses Samuels",,,album_127,
2254,V2802),,,album_97,
2255,html | accessdate = 2016-02-27 | archivedate = 2012,,,album_98,
2256,Metropolis,,,album_109,
2257,Outta This World,,,album_14,
2258,htm |title=ARIA Charts – End Of Year Charts – Top 5,,,album_106,
2259,"D. Armstrong, Kurstin",,,album_37,
2260,Don't Leave Me,,,album_115,
2261,html | title = Passages | first= Maria | last = Spe,,,album_98,
2262,*William Adams,,,album_81,
2263,Carey,,,album_58,
2264,* Moby,,,album_42,
2265,Speed of Love,,,album_109,
2266,*Harmon}},,,album_81,
2267,* Felder,,,album_83,
2268,*Alan Menken,,,album_129,
